month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202604,38860,"Portland-South Portland, ME",94.0,649450.0,0.0437,-0.009,1168,0.19,0.1092,39.0,-0.2844,-0.037,906.0,0.3092,0.0462,8.0,0.3333,-0.4286,0.0035,0.0004,-0.003,262.0,0.297,0.2018,0.1134,0.0076,0.02,221.0,0.0889,-0.2588,384.0,0.0119,-0.0337,1741.0,0.0241,0.0208,876658.0,0.0475,-0.0151,1386.0,0.1691,0.027,0.1888,-0.0175,-0.0937,0
202604,26820,"Idaho Falls, ID",293.0,452500.0,0.0154,-0.0055,472,0.0512,0.0085,46.0,-0.1613,-0.0162,262.0,0.1696,-0.0076,4.0,1.0,-0.5,0.0041,0.0019,-0.0037,146.0,-0.0641,-0.2234,0.1501,-0.024,-0.0473,240.0,0.0714,-0.0419,184.0,0.0083,0.0389,2692.0,-0.0097,-0.0127,599640.0,0.0135,-0.0163,711.0,0.0636,-0.0104,0.5085,0.0096,-0.0268,0
202604,47380,"Waco, TX",175.0,305248.0,-0.0198,-0.0606,1497,-0.002,0.1839,74.0,-0.2809,0.9038,380.0,-0.0256,0.0,10.0,1.5,0.25,0.0042,0.0025,0.0006,438.0,-0.0798,-0.1479,0.19,-0.0133,-0.0543,493.0,0.0883,0.1937,178.0,-0.0072,-0.0272,1821.0,0.0026,-0.024,409442.0,-0.0018,-0.0497,1978.0,0.0241,0.1934,0.3294,0.0273,0.0027,0
202604,17900,"Columbia, SC",65.0,300000.0,0.0,-0.0535,2702,0.0514,0.1822,43.0,-0.0337,0.1026,1598.0,0.1066,0.1051,156.0,0.5918,0.2787,0.0248,0.0077,0.0034,1186.0,0.186,0.1789,0.1889,0.0169,0.01,1946.0,0.0992,0.013,159.0,0.0094,0.0144,1926.0,-0.0005,-0.0433,398258.0,0.005,-0.0537,4663.0,0.0754,0.109,0.72,0.0313,-0.1203,0
202604,47920,"Washington Court House, OH",830.0,247400.0,0.054,-0.0131,64,0.1339,0.427,36.0,-0.212,0.1417,50.0,0.5625,0.3158,0.0,,,0.0,0.0,0.0,26.0,0.3,-0.35,0.1848,0.0022,-0.1332,40.0,-0.0706,-0.092,157.0,-0.0023,-0.0014,1659.0,0.108,0.1112,263977.0,-0.0147,0.015,103.0,0.0729,0.1771,0.622,-0.1369,-0.3555,0
202604,41760,"Sandpoint, ID",555.0,883575.0,-0.015,0.0404,427,0.1341,0.1048,51.0,-0.1169,-0.0097,138.0,-0.1039,-0.2069,4.0,0.0,0.0,0.0054,-0.001,-0.0005,78.0,0.4444,-0.1136,0.1136,0.0295,-0.0214,117.0,0.0086,0.3,427.0,-0.007,-0.0228,2014.0,-0.002,-0.0215,1260950.0,-0.0589,-0.0174,544.0,0.1091,0.1381,0.274,-0.0341,0.0411,0
202604,31930,"Marietta, OH",535.0,243750.0,0.0158,-0.0229,99,0.0368,0.1257,68.0,-0.078,0.36,54.0,0.35,0.0,0.0,,,0.0,0.0,0.0,30.0,-0.3182,0.25,0.1419,-0.1156,0.0105,59.0,0.3721,0.0442,136.0,-0.032,0.1262,1788.0,0.0132,-0.1281,283088.0,-0.0042,-0.0763,157.0,0.1295,0.1095,0.599,0.1464,-0.0467,0
202604,25770,"Hemlock Farms, PA",518.0,349000.0,-0.002,0.0281,479,0.0899,0.1324,71.0,-0.3884,0.4179,226.0,0.4675,0.2418,2.0,-0.6667,0.0,0.0021,-0.0058,-0.0005,122.0,0.2449,0.0702,0.135,0.0026,-0.0114,182.0,0.1447,-0.0471,196.0,0.0044,0.0319,1706.0,0.0056,-0.0347,415356.0,0.004,-0.0195,661.0,0.1054,0.0757,0.38,0.0182,-0.0716,0
202604,24540,"Greeley, CO",162.0,516500.0,0.0129,-0.0342,1203,0.0208,0.0608,45.0,0.0114,0.1867,614.0,-0.0525,-0.1203,74.0,0.4231,-0.0513,0.0289,0.0082,-0.0001,574.0,0.211,0.1255,0.224,0.0366,0.0298,683.0,0.0164,-0.1283,225.0,-0.0137,0.0055,2449.0,0.0117,-0.0108,633283.0,0.0085,-0.0456,1883.0,0.0178,-0.0177,0.5677,-0.0025,-0.1232,0
202604,15980,"Cape Coral-Fort Myers, FL",62.0,399600.0,-0.0008,-0.0814,11981,-0.0371,-0.1783,82.0,0.0654,0.0124,2556.0,-0.0561,-0.0582,128.0,-0.1467,-0.1467,0.0072,-0.001,-0.0003,4294.0,-0.1364,-0.2443,0.2404,-0.0297,-0.0416,3213.0,-0.0423,0.1108,241.0,-0.0089,-0.0698,1671.0,-0.0009,-0.0182,687055.0,0.0067,-0.011,15168.0,-0.0354,-0.1302,0.2681,-0.0015,0.0698,0
202604,34880,"Nantucket, MA",920.0,4437250.0,0.041,-0.0629,94,0.3525,-0.2852,81.0,-0.3149,0.5631,46.0,1.0909,-0.1154,0.0,,,0.0,0.0,0.0,14.0,1.3333,-0.125,0.0997,0.0268,0.0099,6.0,2.6667,-0.2143,1687.0,-0.0025,-0.0274,2941.0,-0.006,-0.0066,5610129.0,0.0428,-0.1416,99.0,0.3972,-0.2914,0.0585,0.0369,0.0053,0
202604,13780,"Binghamton, NY",198.0,214500.0,-0.0304,0.0239,287,0.0474,0.1619,43.0,-0.0227,0.2028,192.0,0.1566,-0.0204,0.0,,,0.0,0.0,0.0,92.0,0.1795,0.122,0.1202,0.0079,0.0136,315.0,0.1457,-0.0248,126.0,0.0354,0.0725,1689.0,-0.0613,-0.0599,319506.0,0.1463,0.0798,600.0,0.0999,0.0591,1.0958,0.094,-0.2098,0
202604,23180,"Frankfort, KY",452.0,332138.0,0.03,-0.0162,187,0.0054,0.4802,46.0,-0.2301,-0.0564,106.0,0.0192,0.325,0.0,-1.0,,0.0,-0.0051,0.0,74.0,0.0,0.6087,0.174,-0.014,0.0391,137.0,0.2685,0.096,184.0,-0.013,0.0482,1939.0,0.0683,-0.0026,406956.0,0.0564,0.0918,322.0,0.1029,0.2809,0.7346,0.1524,-0.2575,0
202604,23940,"Gillette, WY",640.0,419925.0,0.0632,0.1216,58,0.0177,-0.3114,50.0,0.0361,0.3137,36.0,-0.1,-0.25,0.0,,,0.0,0.0,0.0,10.0,-0.4444,-0.6429,0.0638,-0.0378,-0.0807,54.0,-0.188,-0.188,175.0,0.0061,0.0968,2469.0,-0.007,-0.0034,475581.0,0.0727,0.0572,112.0,-0.0972,-0.2567,0.9391,-0.2379,0.1427,0
202604,27620,"Jefferson City, MO",292.0,289900.0,0.0262,-0.0557,260,0.109,0.2847,38.0,-0.2135,0.1439,204.0,0.36,0.2439,0.0,,,0.0,0.0,0.0,78.0,-0.1136,0.1818,0.1201,-0.0504,-0.0026,163.0,0.113,0.0417,164.0,0.0245,0.0736,2000.0,0.0137,0.0507,347878.0,0.0073,-0.0853,416.0,0.1306,0.1431,0.6262,0.0023,-0.1461,0
202604,21820,"Fairbanks-College, AK",418.0,319975.0,-0.0228,-0.0155,110,0.0046,-0.2086,44.0,0.0417,0.3889,36.0,-0.6604,-0.6897,2.0,0.0,,0.0061,0.0002,0.0061,0.0,-1.0,-1.0,0.0,-0.0808,-0.1631,166.0,0.2491,4.254,196.0,-0.0074,0.0065,1600.0,-0.0034,-0.061,352474.0,-0.0064,-0.0185,272.0,0.1408,0.5877,1.5045,0.2945,1.2779,0
202604,32420,"Mayaguez, PR",,350000.0,-0.0331,-0.0161,144,-0.2216,0.2468,82.0,0.0061,-0.2115,36.0,-0.1818,0.3846,4.0,1.0,,0.0158,0.0101,0.0158,16.0,0.3333,0.6,0.0681,0.0348,0.0165,66.0,-0.1592,0.2941,217.0,0.0474,0.1165,1807.0,-0.0996,-0.0966,573603.0,0.0186,0.1353,210.0,-0.2034,0.2583,0.4583,0.034,0.0168,0
202604,14820,"Brevard, NC",748.0,632000.0,0.0112,-0.0801,314,0.251,0.4952,61.0,-0.4299,0.0563,96.0,-0.0943,0.0213,0.0,,,0.0,0.0,0.0,50.0,-0.0385,0.0,0.1103,-0.0095,-0.0249,61.0,0.0431,-0.1168,322.0,-0.0052,-0.0184,1911.0,-0.0163,-0.1033,1181255.0,-0.0175,-0.0432,375.0,0.2061,0.3399,0.1927,-0.0384,-0.1335,0
202604,24940,"Greenwood, SC",405.0,326475.0,0.0748,0.1664,303,0.0413,0.0823,57.0,-0.1192,0.1225,124.0,0.1481,-0.0746,6.0,2.0,0.0,0.0112,0.0074,0.0001,84.0,0.2727,-0.0455,0.1457,0.0152,-0.0169,115.0,0.0314,0.0502,173.0,0.0227,0.1036,2037.0,0.0137,0.0747,436938.0,0.0373,0.2024,422.0,0.0524,0.0991,0.3802,-0.0037,-0.0116,0
202604,49380,"Worthington, MN",903.0,304500.0,-0.0098,0.1606,41,0.0,-0.0353,65.0,-0.1338,-0.1424,14.0,0.1667,-0.3,0.0,,,0.0,0.0,0.0,14.0,0.4,0.75,0.1693,0.0158,0.0732,27.0,0.4324,0.2045,139.0,-0.0772,-0.0895,1828.0,0.0212,-0.0306,305989.0,-0.015,0.0956,68.0,0.1441,0.0465,0.6463,0.1951,0.1287,0
202604,41400,"Salem, OH",393.0,197125.0,-0.0349,0.0431,158,-0.0482,0.101,62.0,-0.1536,0.0248,78.0,-0.25,0.0263,0.0,,,0.0,0.0,0.0,46.0,-0.0417,0.2105,0.1317,0.0019,0.0192,118.0,0.1809,-0.0408,128.0,-0.0169,0.1071,1558.0,-0.0078,-0.0647,275542.0,0.0543,-0.0578,275.0,0.03,0.0417,0.7437,0.1443,-0.11,0
202604,22340,"Fitzgerald, GA",910.0,173725.0,-0.0315,-0.0732,76,0.0203,0.6413,84.0,-0.2561,0.4153,22.0,0.2222,0.375,0.0,,,0.0,0.0,0.0,22.0,0.1,0.375,0.2114,0.0198,-0.0038,8.0,-0.1667,0.3636,104.0,-0.001,-0.0813,1724.0,-0.0349,0.0022,232098.0,-0.0784,-0.0502,83.0,0.0,0.5962,0.0993,-0.0223,-0.0202,0
202604,23660,"Galesburg, IL",600.0,149750.0,-0.0013,-0.0093,89,0.0289,0.1788,42.0,-0.0235,-0.2719,64.0,0.1034,0.3913,0.0,,,0.0,0.0,0.0,28.0,0.1667,0.2727,0.1209,-0.0195,-0.0012,72.0,0.8462,0.0435,102.0,-0.0369,0.0758,1704.0,0.0879,0.0131,202728.0,-0.0458,0.031,161.0,0.284,0.1146,0.809,0.3581,-0.1049,0
202604,43320,"Show Low, AZ",406.0,494725.0,0.0159,-0.0103,726,0.2132,0.3072,49.0,-0.136,0.0155,234.0,-0.1522,0.0263,2.0,0.0,,0.0019,0.0,0.0019,186.0,0.1205,0.1481,0.1766,0.0101,-0.0058,135.0,0.2117,0.2339,300.0,0.0112,0.0283,1685.0,-0.0091,-0.0709,590086.0,0.0362,-0.0617,851.0,0.2062,0.2845,0.1854,-0.0002,-0.011,0
202604,20500,"Durham-Chapel Hill, NC",88.0,489000.0,0.0296,0.0193,1884,0.1112,0.1898,40.0,-0.0184,0.0526,1120.0,0.1045,0.1002,34.0,0.5455,-0.32,0.0086,0.0026,-0.0054,800.0,0.2384,0.2618,0.1908,0.0168,0.0153,1148.0,0.1644,0.0547,251.0,0.0019,-0.0457,2004.0,0.0358,0.0065,701050.0,0.0366,-0.0004,3031.0,0.1308,0.1348,0.6091,0.0278,-0.078,0
202604,25460,"Harrison, AR",620.0,324250.0,-0.0166,0.0812,319,0.0459,0.197,57.0,-0.2165,-0.2297,94.0,-0.0208,0.119,0.0,-1.0,-1.0,0.0,-0.0079,-0.0043,68.0,0.619,-0.1707,0.1257,0.0423,-0.0609,119.0,0.0625,0.266,165.0,-0.0325,0.001,1797.0,0.0008,0.0207,461653.0,-0.0208,0.1466,435.0,0.052,0.2083,0.373,0.0058,0.0203,0
202604,35840,"North Port-Bradenton-Sarasota, FL",53.0,497000.0,0.001,0.0133,9135,-0.0163,-0.1869,77.0,0.0621,0.1079,2554.0,-0.0442,-0.102,106.0,-0.209,-0.2206,0.007,-0.0016,-0.0009,3450.0,-0.0992,-0.3324,0.2257,-0.0232,-0.0754,3450.0,-0.0302,0.0758,274.0,-0.0052,-0.0231,1756.0,0.0026,0.0098,979670.0,-0.0101,0.1191,12593.0,-0.0174,-0.1295,0.3777,-0.0054,0.0922,0
202604,11940,"Athens, TN",481.0,334925.0,0.0228,0.0182,257,0.0936,0.0511,63.0,-0.0741,-0.1039,110.0,0.0377,0.2791,0.0,-1.0,,0.0,-0.0088,0.0,98.0,-0.02,-0.125,0.2028,-0.0177,-0.0537,124.0,-0.035,0.0877,187.0,-0.0021,-0.005,1858.0,0.0321,0.0512,469384.0,0.1041,0.0434,377.0,0.0429,0.0531,0.4825,-0.0643,0.0162,0
202604,15100,"Brookings, SD",776.0,344950.0,-0.0212,-0.0996,47,0.0444,-0.4535,59.0,-0.0565,0.1939,34.0,0.5455,-0.2917,0.0,-1.0,,0.0,-0.02,0.0,4.0,1.0,-0.6,0.0322,0.0132,-0.0153,43.0,0.1316,-0.165,181.0,-0.0172,-0.3461,1986.0,0.056,0.21,383820.0,-0.0275,-0.1328,91.0,0.1242,-0.3466,0.9149,0.0704,0.3161,0
202604,16660,"Charleston-Mattoon, IL",614.0,156450.0,0.0346,-0.0578,49,-0.1091,-0.02,44.0,-0.1287,-0.1456,44.0,0.4667,0.1579,0.0,,,0.0,0.0,0.0,14.0,-0.5,-0.3,0.1225,-0.1548,-0.0584,25.0,0.0638,0.4706,93.0,-0.0748,-0.0204,1740.0,0.0515,0.0238,209004.0,0.0579,-0.0392,71.0,-0.0955,0.0519,0.5102,0.0829,0.1702,0
202604,17980,"Columbus, GA-AL",166.0,268700.0,0.0754,-0.0402,834,0.0713,0.2723,47.0,-0.1048,0.0562,444.0,0.1269,0.1443,18.0,0.8,3.5,0.0102,0.0043,0.0076,214.0,-0.0446,0.07,0.1201,-0.0205,-0.0047,521.0,0.0866,0.0117,142.0,0.0408,0.0262,1857.0,0.0562,-0.055,356584.0,0.0143,0.0337,1339.0,0.0703,0.1528,0.6241,0.0088,-0.1608,0
202604,30780,"Little Rock-North Little Rock-Conway, AR",74.0,299900.0,0.0166,0.0175,2600,0.0299,0.0576,46.0,-0.0564,0.0,1420.0,0.2137,0.1755,34.0,0.5455,0.2143,0.0064,0.0019,0.0006,910.0,0.1578,-0.0152,0.1695,0.0121,-0.0203,1439.0,0.13,0.0828,157.0,0.0108,0.0213,1941.0,0.0138,0.02,368990.0,0.0072,0.0248,4038.0,0.0657,0.0615,0.5534,0.049,0.0129,0
202604,33260,"Midland, TX",262.0,438500.0,0.0145,0.0156,606,0.0125,0.0998,41.0,-0.0795,0.1571,316.0,0.0128,-0.076,2.0,0.0,-0.6667,0.0017,-0.0002,-0.0044,280.0,0.1111,0.0526,0.2508,0.0149,-0.0064,182.0,0.0225,0.4578,194.0,0.0111,-0.0002,2350.0,0.0163,0.0013,553228.0,0.0131,-0.076,782.0,0.0136,0.1586,0.2995,0.0029,0.0736,0
202604,30860,"Logan, UT-ID",329.0,496450.0,-0.0009,-0.0071,495,0.1718,0.0466,48.0,-0.0732,0.016,220.0,0.0476,0.0185,12.0,1.0,5.0,0.0128,0.0056,0.0104,162.0,0.08,-0.1196,0.1764,-0.0044,-0.0452,211.0,0.1138,0.2681,215.0,0.0034,0.0073,2344.0,-0.0227,-0.0544,598649.0,0.0052,-0.1072,706.0,0.1547,0.1067,0.4257,-0.0222,0.0744,0
202604,25100,"Guymon, OK",911.0,249500.0,-0.045,0.0101,39,0.1159,0.0267,82.0,-0.2879,0.1345,16.0,0.6,0.1429,0.0,,,0.0,0.0,0.0,8.0,0.0,-0.3333,0.1041,-0.0443,-0.0476,15.0,0.0714,-0.3478,123.0,-0.0026,-0.0182,1764.0,0.0194,-0.1272,247014.0,-0.0353,-0.0564,54.0,0.1146,-0.123,0.3896,-0.0162,-0.2237,0
202604,34220,"Moultrie, GA",656.0,279675.0,0.0024,0.017,83,0.0641,0.7292,64.0,-0.0078,0.1429,36.0,0.2,0.5,0.0,,,0.0,0.0,0.0,22.0,0.2222,2.6667,0.1517,0.0257,0.0938,29.0,-0.1594,-0.2162,155.0,-0.013,0.054,1818.0,0.0632,-0.0955,336252.0,0.0085,0.1229,112.0,-0.0133,0.3851,0.3494,-0.0929,-0.4214,0
202604,18980,"Cullman, AL",415.0,359000.0,0.0422,0.1221,506,0.0812,0.0905,58.0,-0.1407,0.0943,174.0,0.0,0.2083,8.0,-0.3333,1.0,0.0095,-0.0055,0.0044,138.0,0.0781,0.1129,0.1626,0.0053,-0.0015,174.0,-0.0387,0.1837,181.0,0.0052,0.0667,1933.0,0.0098,0.0248,587811.0,0.0367,0.0382,682.0,0.0566,0.1264,0.3439,-0.0429,0.0271,0
202604,30580,"Liberal, KS",909.0,208250.0,0.0458,0.0961,52,-0.0189,0.3333,91.0,0.3407,0.6606,8.0,-0.2,-0.5556,0.0,,,0.0,0.0,0.0,10.0,0.25,0.0,0.1349,0.0296,0.0044,16.0,0.24,-0.225,96.0,-0.0074,0.0066,2223.0,0.0287,0.1171,245507.0,0.0224,0.158,68.0,0.0305,0.1345,0.2981,0.0622,-0.2147,0
202604,32390,"Massena-Ogdensburg, NY",394.0,179975.0,0.0083,-0.0413,289,0.1182,0.1358,111.0,-0.192,0.5241,92.0,0.3529,-0.098,0.0,,-1.0,0.0,0.0,-0.0039,60.0,0.7647,0.1111,0.1187,0.0456,0.0063,141.0,-0.007,0.093,112.0,0.0209,0.0328,1539.0,-0.025,-0.0736,231061.0,0.0012,-0.0248,425.0,0.0639,0.1156,0.4887,-0.0617,-0.0191,0
202604,27060,"Ithaca, NY",382.0,438500.0,0.0528,-0.0942,138,0.2778,0.3663,29.0,-0.1069,-0.1269,90.0,0.0,-0.0217,2.0,,,0.0046,0.0046,0.0046,40.0,1.2222,0.6667,0.0945,0.046,0.0234,197.0,0.1593,0.2437,221.0,0.0124,0.0215,2067.0,0.0011,-0.1239,538033.0,0.0391,-0.0969,334.0,0.2018,0.3027,1.4239,-0.1455,-0.1404,0
202604,16700,"Charleston-North Charleston, SC",64.0,499945.0,0.0059,-0.0477,3976,0.0551,0.1225,44.0,-0.033,0.0732,1890.0,-0.0278,-0.0032,104.0,0.3333,0.2381,0.0136,0.0029,0.0018,1792.0,0.1048,-0.0448,0.2312,0.0117,-0.0269,1837.0,0.0951,0.11,262.0,0.0059,-0.0647,1999.0,-0.0005,-0.0396,972815.0,0.0194,-0.0539,5811.0,0.0674,0.1187,0.4621,0.0169,-0.0052,0
202604,31060,"Los Alamos, NM",886.0,706000.0,-0.0049,-0.0119,41,0.1233,-0.2264,46.0,-0.5357,0.103,30.0,0.5,-0.3478,0.0,,,0.0,0.0,0.0,20.0,0.4286,-0.2308,0.193,0.0226,-0.0032,22.0,-0.1373,-0.3973,305.0,0.0447,-0.0658,2123.0,-0.0275,-0.0232,669929.0,-0.0028,-0.0476,66.0,0.0565,-0.2599,0.5366,-0.162,-0.1521,0
202604,33580,"Mitchell, SD",849.0,307850.0,-0.0803,-0.0368,56,0.1789,-0.0968,45.0,-0.3333,-0.1304,32.0,0.7778,0.2308,0.0,,,0.0,0.0,0.0,18.0,0.8,0.2857,0.1818,0.0199,0.0182,4.0,0.6,1.0,178.0,-0.0877,0.1475,1699.0,0.0031,-0.1637,391027.0,-0.082,-0.1936,60.0,0.19,-0.0556,0.0714,0.0188,0.0392,0
202604,35220,"New Castle, IN",622.0,183975.0,-0.0015,-0.1312,99,0.0207,0.3401,50.0,-0.3813,0.0051,58.0,0.0741,0.2609,4.0,,,0.0184,0.0184,0.0184,60.0,0.2,0.5789,0.2756,0.0319,0.0921,67.0,0.1453,-0.1007,128.0,-0.0169,0.1989,1566.0,0.0129,-0.116,223158.0,-0.0012,-0.0956,163.0,0.0621,0.1017,0.6802,0.074,-0.3334,1
202604,30140,"Lebanon, PA",303.0,449000.0,-0.0025,0.1099,246,0.0535,0.0082,46.0,-0.2561,1.0795,158.0,0.2154,0.0822,12.0,0.0,0.2,0.02,-0.0031,0.0033,26.0,-0.1333,-0.5357,0.0429,-0.0157,-0.0521,182.0,0.1941,-0.1103,212.0,-0.0241,0.0146,1893.0,0.0316,0.0508,475903.0,0.0009,0.1641,428.0,0.1104,-0.0458,0.7378,0.0868,-0.0983,1
202604,40140,"Riverside-San Bernardino-Ontario, CA",15.0,596500.0,0.0055,-0.01,12961,0.0768,-0.0041,54.0,0.0,0.0485,5808.0,0.0442,-0.0556,336.0,0.0633,-0.0059,0.0141,0.0,0.0002,3804.0,-0.0037,-0.1429,0.1596,-0.0077,-0.0237,5043.0,-0.0065,-0.0124,337.0,-0.0028,-0.0227,1829.0,0.0076,0.0061,824072.0,-0.0089,-0.0111,17971.0,0.0501,-0.01,0.3891,-0.0326,-0.0033,0
202604,30820,"Lock Haven, PA",733.0,199450.0,-0.0023,-0.1859,64,0.2075,-0.0791,37.0,-0.0813,-0.2538,40.0,0.5385,-0.1667,2.0,,0.0,0.0139,0.0139,0.0011,24.0,0.3333,-0.2941,0.168,0.0065,-0.0811,38.0,0.0857,0.2667,132.0,0.0207,-0.0871,1689.0,-0.0209,-0.018,265112.0,-0.0189,-0.0139,102.0,0.1667,0.0201,0.5938,-0.0666,0.1621,1
202604,32280,"Martin, TN",789.0,260000.0,-0.0055,-0.0012,64,-0.1049,-0.2381,74.0,0.0421,0.2024,26.0,0.3,-0.3158,0.0,-1.0,,0.0,-0.0164,0.0,20.0,-0.2308,-0.1667,0.1676,-0.0614,-0.0028,31.0,0.22,0.0167,138.0,0.0016,0.036,1824.0,0.0249,-0.0643,314661.0,0.0254,0.0724,93.0,-0.0363,-0.177,0.4766,0.1269,0.1194,0
202604,26860,"Indiana, PA",443.0,186150.0,-0.0538,0.2907,93,0.0947,-0.0704,59.0,-0.2061,-0.1231,52.0,0.4444,0.04,0.0,,,0.0,0.0,0.0,28.0,-0.125,-0.0667,0.1382,-0.0526,0.0066,60.0,0.0721,-0.1736,109.0,0.0346,0.0427,1888.0,-0.0156,0.2111,267032.0,-0.0683,0.3578,152.0,0.0707,-0.0928,0.6432,-0.0136,-0.0804,0
202604,29900,"Laurinburg, NC",799.0,257475.0,0.03,0.278,99,0.0765,0.2792,78.0,-0.1389,0.2971,36.0,1.25,0.2,0.0,,,0.0,0.0,0.0,30.0,0.3636,0.1538,0.1887,0.0283,0.0212,29.0,-0.1343,-0.4141,135.0,0.0612,0.1018,2051.0,-0.001,0.2196,316856.0,-0.0333,0.328,130.0,0.0486,0.0157,0.2944,-0.0717,-0.3484,0
202604,14020,"Bloomington, IN",266.0,388900.0,0.0237,-0.0204,514,0.1162,0.0787,46.0,-0.0657,0.1563,244.0,-0.0394,0.0427,0.0,,,0.0,0.0,0.0,196.0,0.5077,0.0889,0.1985,0.0524,0.02,247.0,0.1154,-0.0257,200.0,0.0033,-0.0019,1935.0,0.0159,0.0039,478625.0,0.0122,0.0549,755.0,0.1136,0.0378,0.4796,-0.0003,-0.0514,0
202604,23980,"Glasgow, KY",570.0,266450.0,0.0097,-0.0632,194,0.0265,0.096,63.0,0.0369,-0.0194,70.0,0.0606,0.1667,0.0,,,0.0,0.0,0.0,48.0,0.1429,0.1429,0.1502,0.0222,0.0034,72.0,0.036,0.007,153.0,0.0268,-0.016,1755.0,-0.0018,-0.0376,342660.0,0.0424,0.0075,266.0,0.031,0.0769,0.3711,0.0034,-0.0328,0
202604,43760,"Sonora, CA",579.0,437000.0,0.0087,-0.0287,391,0.2049,-0.0334,57.0,-0.2098,-0.0342,136.0,0.0462,0.1148,0.0,,,0.0,0.0,0.0,102.0,0.4571,0.0625,0.1777,0.0391,0.019,71.0,-0.0533,-0.2324,256.0,0.0145,-0.0305,1709.0,0.0142,-0.0023,536178.0,0.0061,-0.0084,461.0,0.1541,-0.0716,0.1816,-0.0495,-0.0471,0
202604,46100,"Tullahoma-Manchester, TN",506.0,379950.0,-0.0494,0.0079,301,0.0829,0.0344,57.0,-0.2862,-0.1893,124.0,0.1481,0.3191,0.0,,-1.0,0.0,0.0,-0.0081,110.0,0.1458,0.4103,0.2039,0.0167,0.0418,139.0,0.2591,0.2824,212.0,0.0175,0.0358,1838.0,-0.0245,-0.0041,461703.0,-0.0362,0.049,439.0,0.1345,0.1004,0.4609,0.0645,0.0891,0
202604,30980,"Longview, TX",179.0,299000.0,0.0085,-0.0625,1030,-0.001,-0.0082,67.0,-0.0692,0.0426,352.0,0.1892,0.0057,2.0,-0.5,-0.5,0.0012,-0.0013,-0.0011,358.0,-0.0821,0.0287,0.204,-0.0284,0.0028,368.0,0.062,0.1341,152.0,0.0011,-0.0437,1966.0,0.0082,-0.037,372073.0,0.0097,-0.0275,1384.0,0.0124,0.0214,0.3573,0.0212,0.0448,0
202604,45900,"Traverse City, MI",268.0,497000.0,0.0,-0.0688,470,0.0053,-0.0811,58.0,-0.1085,0.1165,246.0,0.4302,-0.1399,2.0,0.0,-0.6667,0.002,-0.0003,-0.0035,108.0,0.9286,-0.0182,0.1112,0.0452,0.0059,220.0,0.0655,-0.0539,316.0,-0.0065,-0.0193,1595.0,0.0277,-0.0428,782631.0,-0.0221,-0.0782,687.0,0.0246,-0.071,0.467,0.0264,0.0135,0
202604,33060,"Miami, OK",826.0,184450.0,-0.0658,0.0397,114,0.0179,0.0861,59.0,-0.1939,-0.228,32.0,-0.1111,-0.3846,2.0,,,0.0114,0.0114,0.0114,34.0,-0.15,0.4167,0.182,-0.0242,0.0571,41.0,0.0513,0.3016,111.0,-0.0081,0.0782,1695.0,-0.0034,0.0888,264077.0,0.1044,0.049,154.0,0.0441,0.1282,0.3612,0.0115,0.0598,0
202604,16580,"Champaign-Urbana, IL",195.0,309925.0,0.1231,0.1764,347,0.1177,0.5679,42.0,-0.1027,0.0573,262.0,0.2243,0.0155,4.0,0.0,,0.0042,-0.0006,0.0042,130.0,0.1818,0.625,0.1382,0.0039,0.0323,312.0,0.2093,0.0685,172.0,0.0322,0.0547,1825.0,0.0263,0.0441,371988.0,0.0977,0.1373,659.0,0.1676,0.2836,0.9004,0.0682,-0.4208,0
202604,39420,"Pullman, WA",612.0,379225.0,0.0333,-0.0705,121,0.0524,0.1931,50.0,0.0051,0.1307,62.0,0.1481,0.24,0.0,,,0.0,0.0,0.0,38.0,0.9,0.3571,0.1779,0.0876,0.0435,45.0,0.3284,0.141,193.0,0.0235,-0.0425,2159.0,0.015,0.0668,431687.0,0.0014,-0.0736,164.0,0.0973,0.1596,0.3693,0.0767,-0.0168,0
202604,40460,"Rockingham, NC",674.0,246500.0,-0.003,0.1468,103,0.1264,0.3312,76.0,0.0033,0.2625,38.0,0.1176,0.4615,0.0,,,0.0,0.0,0.0,22.0,-0.0833,-0.3889,0.1308,-0.0221,-0.1331,32.0,-0.241,-0.1127,140.0,0.0201,-0.054,1669.0,-0.0111,0.0959,282210.0,-0.0045,-0.0828,132.0,0.0154,0.163,0.3073,-0.1487,-0.1537,0
